Sprite Room,Monster Room,Same Room,Distance To Char,Distance To Room Center,Killed,Action Choice
2,5,0,92.8179,133.073,0,3
2,5,0,207.442,154.82,0,3
2,5,0,266.663,119.98,0,3
3,2,0,185.188,177.519,0,3
2,5,0,149.427,112.674,0,3
1,2,0,90.3946,125.392,0,3
1,2,0,62.1614,140.362,0,3
2,5,0,149.228,121.003,0,3
2,5,0,249.039,178.567,0,3
1,2,0,109.167,158.113,0,3
2,5,0,124.914,151.112,0,3
2,5,0,215.698,108.393,0,3
2,5,0,36.7438,108.655,0,3
2,5,0,277.783,197.703,0,3
2,5,0,233.622,120.766,0,3
1,2,0,66.994,166.156,0,3
2,5,0,144.299,121.364,0,3
2,5,0,218.105,143.068,0,3
2,5,0,255.803,130.476,0,3
2,5,0,318.923,220.178,0,3
1,2,0,71.8834,126.366,0,3
2,5,0,70.9696,107.542,0,3
2,5,0,181.062,193.162,0,3
1,2,0,163.996,133.474,0,3
2,5,0,238.884,228.132,0,3
2,5,0,347.077,230.201,0,3
2,5,0,143.041,118.371,0,3
1,2,0,74.8373,134.246,0,3
3,2,0,68.4623,84.1766,0,3
3,2,0,242.327,255.487,0,3
2,5,0,20.1527,126.509,0,3
2,5,0,237.951,227.136,0,3
1,2,0,76.8364,133.642,0,3
2,5,0,240.966,174.193,0,3
2,5,0,129.043,139.654,0,3
2,5,0,73.9654,126.058,0,3
2,5,0,220.166,174.224,0,3
2,5,0,78.2861,127.488,0,3
2,5,0,178.787,141.424,0,3
2,5,0,237.922,118.2,0,3
2,5,0,195.316,131.118,0,3
2,5,0,27.731,120.991,0,3
2,5,0,237.392,120.998,0,3
2,5,0,155.759,109.432,0,3
2,5,0,82.762,122.689,0,3
2,5,0,132.298,152.949,0,3
2,5,0,343.679,229.285,0,3
2,5,0,142.314,121.639,0,3
2,5,0,239.743,173.287,0,3
1,2,0,153.82,131.053,0,3
2,5,0,74.7314,122.216,0,3
2,5,0,229.01,217.973,0,3
3,2,0,242.616,238.572,0,3
1,2,0,87.243,180.057,0,3
2,5,0,238.168,121.009,0,3
2,5,0,65.4002,121.725,0,3
2,5,0,200.745,117.545,0,3
2,5,0,229.664,123.596,0,3
2,5,0,206.889,120.109,0,3
2,5,0,117.214,149.225,0,3
1,2,0,105.497,127.914,0,3
2,5,0,145.387,121.251,0,3
2,5,0,197.128,131.868,0,3
2,5,0,141.563,121.555,0,3
2,5,0,311.057,224.981,0,3
2,5,0,240.831,121.297,0,3
2,5,0,197.768,113.924,0,3
2,5,0,168.527,166.046,0,3
2,5,0,24.9491,120.972,0,3
2,5,0,278.846,198.686,0,3
1,2,0,61.0853,151.65,0,3
2,5,0,82.0291,123.374,0,3
2,5,0,235.646,156.242,0,3
2,5,0,238.974,159.075,0,3
3,2,0,201.659,194.633,0,3
2,5,0,232.378,184.783,0,3
2,5,0,142.728,148.616,0,3
1,2,0,157.714,131.394,0,3
1,2,0,129.659,127.715,0,3
2,5,0,145.515,115.83,0,3
2,5,0,283.692,260.058,0,3
1,2,0,68.0215,162.258,0,3
1,2,0,108.168,209.909,0,3
3,2,0,94.8109,114.436,0,3
2,5,0,44.737,132.114,0,3
2,5,0,22.4911,120.597,0,3
1,2,0,60.672,141.78,0,3
2,5,0,198.534,131.672,0,3
1,2,0,69.0849,136.369,0,3
3,2,0,239.009,234.532,0,3
2,5,0,214.154,108.053,0,3
3,2,0,101.868,121.333,0,3
2,5,0,278.17,198.208,0,3
2,5,0,170.814,108.725,0,3
1,2,0,85.5236,167.679,0,3
2,5,0,40.486,120.998,0,3
1,2,0,96.6813,195.396,0,3
2,5,0,255.173,238.045,0,3
2,5,0,99.9407,145.087,0,3
1,2,0,60.2344,149.952,0,3
2,5,0,244.365,174.206,0,3
2,5,0,144.033,117.298,0,3
2,5,0,100.863,145.305,0,3
1,2,0,96.0705,145.922,0,3
2,5,0,208.747,137.541,0,3
2,5,0,209.056,92.8244,0,3
2,5,0,216.84,205.927,0,3
2,5,0,156.622,167.607,0,3
3,2,0,128.678,124.412,0,3
1,2,0,87.6799,127.82,0,3
2,5,0,196.943,144.966,0,3
2,5,0,17.9021,123.42,0,3
2,5,0,281.665,200.38,0,3
2,5,0,197.793,114.013,0,3
2,5,0,260.099,196.098,0,3
2,5,0,229.994,123.233,0,3
2,5,0,238.172,121.009,0,3
2,5,0,45.6382,121.097,0,3
3,2,0,24.8347,41.6765,0,3
2,5,0,232.799,121.725,0,3
2,5,0,41.3494,121.013,0,3
2,5,0,156.325,121.216,0,3
2,5,0,255.626,238.318,0,3
2,5,0,227.521,145.717,0,3
2,5,0,232.431,158.123,0,3
3,2,0,18.9618,37.0708,0,3
2,5,0,302.291,275.602,0,3
1,2,0,65.2264,138.282,0,3
2,5,0,273.297,194.971,0,3
2,5,0,255.506,127.795,0,3
2,5,0,148.028,145.169,0,3
2,5,0,65.4292,122.484,0,3
3,2,0,44.6323,57.271,0,3
2,5,0,279.189,197.793,0,3
2,5,0,231.483,122.312,0,3
2,5,0,101.622,133.813,0,3
1,2,0,150.667,130.285,0,3
2,5,0,149.742,146.477,0,3
2,5,0,197.861,188.231,0,3
2,5,0,234.05,121.341,0,3
2,5,0,252.712,181.458,0,3
1,2,0,79.5728,132.899,0,3
2,5,0,182.124,117.01,0,3
2,5,0,152.098,120.788,0,3
1,2,0,141.263,130.038,0,3
2,5,0,280.502,199.453,0,3
2,5,0,25.952,124.583,0,3
1,2,0,151.879,130.887,0,3
2,5,0,176.301,110.531,0,3
2,5,0,225.932,188.098,0,3
2,5,0,55.4838,122.688,0,3
2,5,0,233.449,121.5,0,3
2,5,0,240.845,121.309,0,3
2,5,0,114.882,125.137,0,3
2,5,0,233.907,160.787,0,3
2,5,0,201.854,173.367,0,3
2,5,0,28.0506,124.941,0,3
2,5,0,318.756,215.666,0,3
3,2,0,108.37,108.015,0,3
2,5,0,43.7797,119.394,0,3
2,5,0,157.063,109.016,0,3
2,5,0,350.051,288.778,0,3
2,5,0,147.973,113.734,0,3
1,2,0,95.1176,194.358,0,3
2,5,0,162.474,83.8333,0,3
1,2,0,97.5674,146.939,0,3
2,5,0,282.562,201.098,0,3
1,2,0,69.3872,136.24,0,3
1,2,0,72.0851,131.702,0,3
2,5,0,52.6152,133.948,0,3
1,2,0,84.0087,138.406,0,3
2,5,0,226.784,128.169,0,3
2,5,0,66.2245,137.154,0,3
2,5,0,281.074,199.538,0,3
2,5,0,188.455,120.045,0,3
2,5,0,100.101,124.707,0,3
2,5,0,189.615,106.501,0,3
1,2,0,105.676,205.752,0,3
2,5,0,179.367,138.864,0,3
2,5,0,23.0272,127.155,0,3
3,2,0,134.207,152.894,0,3
2,5,0,221.231,211.677,0,3
3,2,0,106.076,106.174,0,3
1,2,0,157.551,135.349,0,3
1,2,0,103.982,125.757,0,3
3,2,0,221.243,215.262,0,3
2,5,0,223.96,111.117,0,3
2,5,0,316.645,288.805,0,3
2,5,0,193.193,158.27,0,3
2,5,0,156.677,179.249,0,3
1,2,0,103.531,151.373,0,3
2,5,0,47.192,119.994,0,3
2,5,0,142.46,119.037,0,3
2,5,0,19.0192,122.998,0,3
2,5,0,258.925,167.571,0,3
2,5,0,222.77,110.643,0,3
3,2,0,73.5413,80.1476,0,3
2,5,0,54.8224,122.068,0,3
2,5,0,283.433,200.582,0,3
2,5,0,61.8902,106.69,0,3
2,5,0,271.638,247.771,0,3
2,5,0,25.3236,121.604,0,3
1,2,0,152.276,130.921,0,3
1,2,0,109.448,128.085,0,3
1,2,0,156.036,131.064,0,3
1,2,0,157.699,131.392,0,3
1,2,0,98.2089,125.534,0,3
2,5,0,143.157,118.242,0,3
3,2,0,66.8221,74.8166,0,3
2,5,0,22.8212,121.152,0,3
2,5,0,132.718,127.777,0,3
3,2,0,67.2112,87.465,0,3
1,2,0,105.399,153.45,0,3
2,5,0,250.497,233.692,0,3
2,5,0,145.957,121.178,0,3
2,5,0,101.025,136.709,0,3
1,2,0,62.4103,140.162,0,3
2,5,0,267.06,190.563,0,3
2,5,0,85.4313,117.642,0,3
2,5,0,198.068,149.936,0,3
3,2,0,176.372,181.59,0,3
2,5,0,270.608,193.22,0,3
1,2,0,108.526,125.995,0,3
2,5,0,307.324,207.681,0,3
2,5,0,239.333,224.126,0,3
3,2,0,147.831,166.135,0,3
2,5,0,173.54,124.123,0,3
2,5,0,194.973,185.984,0,3
2,5,0,236.794,121.006,0,3
2,5,0,238.036,121.012,0,3
2,5,0,157.693,108.843,0,3
2,5,0,258.495,185.545,0,3
2,5,0,233.744,172.331,0,3
2,5,0,142.534,121.593,0,3
2,5,0,171.363,120.275,0,3
2,5,0,204.891,107.598,0,3
2,5,0,349.992,288.904,0,3
2,5,0,186.506,106.494,0,3
2,5,0,157.832,108.807,0,3
1,2,0,69.0941,133.377,0,3
3,2,0,240.528,236.225,0,3
2,5,0,57.8248,106.579,0,3
2,5,0,30.8487,118.841,0,3
2,5,0,164.999,108.003,0,3
2,5,0,26.0909,123.509,0,3
1,2,0,68.3105,129.19,0,3
2,5,0,234.092,161.097,0,3
2,5,0,143.013,121.368,0,3
2,5,0,256.09,174.606,0,3
2,5,0,246.363,230.501,0,3
2,5,0,227.596,182.901,0,3
2,5,0,252.238,112.513,0,3
2,5,0,227.921,183.028,0,3
2,5,0,175.155,124.525,0,3
2,5,0,231.892,122.049,0,3
2,5,0,51.7593,133.748,0,3
2,5,0,96.7973,114.437,0,3
2,5,0,237.294,226.442,0,3
2,5,0,283.936,201.215,0,3
2,5,0,155.224,178.427,0,3
1,2,0,79.6694,132.875,0,3
2,5,0,203.767,152.855,0,3
2,5,0,239.895,121.169,0,3
2,5,0,279.982,199.015,0,3
1,2,0,79.9806,129.022,0,3
2,5,0,187.713,168.595,0,3
1,2,0,147.136,138.523,0,3
2,5,0,141.01,130.217,0,3
1,2,0,126.934,145.248,0,3
2,5,0,44.8785,121.039,0,3
2,5,0,144.42,121.233,0,3
1,2,0,80.0088,132.694,0,3
2,5,0,228.307,125.134,0,3
1,2,0,81.4747,125.528,0,3
2,5,0,117.439,126.234,0,3
2,5,0,236.443,121.01,0,3
2,5,0,176.897,154.874,0,3
2,5,0,266.4,119.841,0,3
2,5,0,248.202,153.667,0,3
1,2,0,84.7307,128.134,0,3
3,2,0,223.861,218.058,0,3
3,2,0,26.8791,43.2827,0,3
2,5,0,144.302,121.347,0,3
2,5,0,204.988,119.964,0,3
2,5,0,193.798,192.144,0,3
2,5,0,16.681,114.589,0,3
2,5,0,153.106,146.323,0,3
2,5,0,236.924,120.992,0,3
2,5,0,195.344,201.549,0,3
2,5,0,38.3456,121.322,0,3
2,5,0,194.329,170.786,0,3
2,5,0,22.8634,124.096,0,3
2,5,0,240.667,121.28,0,3
2,5,0,35.8693,121.01,0,3
2,5,0,228.665,217.141,0,3
2,5,0,152.396,148.526,0,3
3,2,0,203.46,206.125,0,3
2,5,0,65.5154,121.68,0,3
1,2,0,149.641,137.741,0,3
1,2,0,152.701,130.957,0,3
2,5,0,255.664,114.259,0,3
2,5,0,143.175,121.509,0,3
2,5,0,237.599,120.979,0,3
3,2,0,260.841,263.026,0,3
2,5,0,317.453,219.593,0,3
1,2,0,152.913,130.975,0,3
3,2,0,220.644,223.666,0,3
1,2,0,154.004,136.408,0,3
3,2,0,218.974,233.765,0,3
1,2,0,156.627,131.297,0,3
2,5,0,25.7441,121.118,0,3
2,5,0,319.901,229.287,0,3
2,5,0,349.5,230.363,0,3
2,5,0,247.409,122.983,0,3
2,5,0,76.2201,125.559,0,3
2,5,0,260.184,168.442,0,3
2,5,0,80.2168,122.231,0,3
2,5,0,42.8641,121.02,0,3
2,5,0,24.2004,121.608,0,3
2,5,0,266.688,119.993,0,3
1,2,0,134.304,128.214,0,3
3,2,0,246.136,259.651,0,3
2,5,0,219.314,143.863,0,3
2,5,0,228.003,216.962,0,3
2,5,0,258.854,185.786,0,3
1,2,0,162.074,134.028,0,3
2,5,0,196.841,88.5124,0,3
2,5,0,101.584,133.805,0,3
2,5,0,119.846,126.513,0,3
1,2,0,92.2933,159.779,0,3
2,5,0,230.127,219.098,0,3
2,5,0,23.271,121.612,0,3
2,5,0,220.048,125.763,0,3
1,2,0,128.043,144.858,0,3
2,5,0,131.29,116.437,0,3
1,2,0,115.102,128.363,0,3
2,5,0,226.079,130.789,0,3
3,2,0,202.884,195.912,0,3
2,5,0,259.194,116.076,0,3
1,2,0,59.4516,147.958,0,3
1,2,0,144.092,129.397,0,3
2,5,0,156.571,167.576,0,3
2,5,0,186.375,144.533,0,3
2,5,0,209.648,107.449,0,3
3,2,0,198.383,191.217,0,3
2,5,0,317.708,290.346,0,3
2,5,0,24.3007,111.912,0,3
1,2,0,108.475,210.27,0,3
2,5,0,232.086,181.521,0,3
2,5,0,245.15,120.344,0,3
1,2,0,92.1562,188.835,0,3
3,2,0,113.159,111.86,0,3
2,5,0,173.276,116.583,0,3
2,5,0,141.217,121.615,0,3
2,5,0,249.478,111.121,0,3
2,5,0,141.673,121.748,0,3
2,5,0,257.703,185.01,0,3
2,5,0,94.771,123.21,0,3
1,2,0,157.962,131.416,0,3
1,2,0,149.626,130.699,0,3
1,2,0,161.759,134.118,0,3
1,2,0,84.9769,138.967,0,3
2,5,0,170.367,163.167,0,3
1,2,0,59.5921,148.383,0,3
2,5,0,153.44,165.638,0,3
2,5,0,156.287,151.586,0,3
2,5,0,154.94,98.6529,0,3
1,2,0,78.1691,133.268,0,3
2,5,0,23.0893,127.169,0,3
2,5,0,240.783,174.209,0,3
2,5,0,82.7008,122.377,0,3
2,5,0,153.479,116.238,0,3
2,5,0,29.3534,121.604,0,3
2,5,0,207.876,197.267,0,3
2,5,0,142.588,121.416,0,3
2,5,0,38.4469,108.323,0,3
2,5,0,232.882,158.705,0,3
2,5,0,156.545,121.234,0,3
2,5,0,332.849,282.168,0,3
2,5,0,142.742,148.624,0,3
2,5,0,142.125,121.67,0,3
2,5,0,238.586,121.033,0,3
3,2,0,127.741,138.27,0,3
2,5,0,240.031,169.331,0,3
2,5,0,151.705,111.261,0,3
2,5,0,110.968,141.531,0,3
3,2,0,156.017,148.267,0,3
2,5,0,213.145,164.775,0,3
3,2,0,174.751,180.165,0,3
2,5,0,253.944,182.231,0,3
1,2,0,146.387,130.436,0,3
2,5,0,167.239,103.728,0,3
1,2,0,106.682,206.9,0,3
2,5,0,216.458,159.795,0,3
1,2,0,76.2589,133.811,0,3
2,5,0,190.972,181.431,0,3
1,2,0,126.259,145.487,0,3
2,5,0,81.2466,140.7,0,3
2,5,0,81.0543,126.431,0,3
2,5,0,141.74,119.902,0,3
2,5,0,247.188,122.916,0,3
2,5,0,134.118,128.571,0,3
2,5,0,240.993,145.193,0,3
2,5,0,163.8,161.285,0,3
2,5,0,75.6086,125.454,0,3
2,5,0,227.436,216.395,0,3
1,2,0,97.2941,125.507,0,3
2,5,0,120.495,126.658,0,3
1,2,0,143.395,139.71,0,3
2,5,0,319.713,229.219,0,3
2,5,0,96.6982,123.841,0,3
1,2,0,63.5693,155.78,0,3
2,5,0,147.131,144.487,0,3
3,2,0,74.7046,81.0725,0,3
2,5,0,209.047,107.418,0,3
3,2,0,53.1746,70.2632,0,3
1,2,0,73.7652,132.662,0,3
2,5,0,317.674,290.463,0,3
2,5,0,240.696,106.785,0,3
2,5,0,350.073,288.545,0,3
2,5,0,129.029,131.678,0,3
2,5,0,254.356,126.629,0,3
2,5,0,129.421,139.745,0,3
1,2,0,92.8082,127.624,0,3
3,2,0,25.893,42.5079,0,3
1,2,0,113.432,128.277,0,3
1,2,0,123.126,128.812,0,3
3,2,0,253.816,251.784,0,3
2,5,0,62.2691,136.218,0,3
3,2,0,163.692,181.49,0,3
2,5,0,39.5003,121.027,0,3
2,5,0,318.853,215.75,0,3
2,5,0,154.213,158.617,0,3
2,5,0,117.806,125.494,0,3
2,5,0,241.266,121.382,0,3
2,5,0,153.887,121.062,0,3
2,5,0,291.243,198.576,0,3
2,5,0,145.445,115.896,0,3
2,5,0,245.381,120.324,0,3
1,2,0,118.188,126.664,0,3
2,5,0,347.337,288.804,0,3
3,2,0,238.824,243.134,0,3
2,5,0,145.322,130.394,0,3
2,5,0,281.938,200.297,0,3
2,5,0,49.0199,121.892,0,3
3,2,0,250.308,256.294,0,3
2,5,0,142.263,119.27,0,3
2,5,0,204.654,119.886,0,3
2,5,0,200.675,133.43,0,3
2,5,0,91.4624,128.588,0,3
1,2,0,155.62,131.209,0,3
2,5,0,232.63,169.029,0,3
2,5,0,233.621,160.301,0,3
2,5,0,123.902,127.156,0,3
2,5,0,165.915,120.382,0,3
2,5,0,281.925,200.606,0,3
2,5,0,142.506,121.598,0,3
2,5,0,236.732,165.057,0,3
2,5,0,237.422,120.988,0,3
2,5,0,141.537,121.766,0,3
2,5,0,51.3673,130.375,0,3
3,2,0,73.552,88.8231,0,3
1,2,0,59.2791,147.354,0,3
1,2,0,153.589,131.033,0,3
1,2,0,151.487,130.854,0,3
2,5,0,141.408,120.317,0,3
2,5,0,232.444,115.129,0,3
2,5,0,308.748,216.093,0,3
1,2,0,74.9798,134.201,0,3
2,5,0,23.5505,120.533,0,3
2,5,0,204.977,107.586,0,3
2,5,0,45.0362,121.04,0,3
2,5,0,83.5365,122.745,0,3
3,2,0,36.8886,51.1623,0,3
2,5,0,206.832,145.623,0,3
2,5,0,217.962,169.086,0,3
2,5,0,177.457,172.61,0,3
2,5,0,238.566,121.023,0,3
2,5,0,111.877,141.992,0,3
2,5,0,248.518,110.64,0,3
2,5,0,27.538,128.173,0,3
2,5,0,349.86,289.037,0,3
2,5,0,37.8301,130.52,0,3
1,2,0,146.959,130.482,0,3
3,2,0,91.0051,94.0952,0,3
1,2,0,132.79,128.047,0,3
2,5,0,33.1901,118.884,0,3
2,5,0,143.686,121.439,0,3
3,2,0,234.234,238.136,0,3
2,5,0,234.368,223.411,0,3
2,5,0,140.926,120.939,0,3
1,2,0,161.384,134.225,0,3
1,2,0,72.7733,132.469,0,3
2,5,0,239.666,228.991,0,3
2,5,0,31.0337,125.489,0,3
2,5,0,264.707,174.192,0,3
2,5,0,155.374,150.863,0,3
3,2,0,229.605,233.164,0,3
2,5,0,240.072,121.181,0,3
2,5,0,253.063,112.932,0,3
2,5,0,187.254,144.621,0,3
2,5,0,255.901,194.369,0,3
2,5,0,348.186,285.613,0,3
3,2,0,52.1301,63.1931,0,3
2,5,0,142.524,121.423,0,3
2,5,0,141.403,120.324,0,3
2,5,0,142.632,121.578,0,3
2,5,0,253.598,160.231,0,3
2,5,0,245.341,109.06,0,3
2,5,0,189.517,160.214,0,3
1,2,0,79.8769,132.677,0,3
2,5,0,251.583,180.676,0,3
2,5,0,294.094,215.656,0,3
3,2,0,64.2929,80.3757,0,3
2,5,0,268.84,179.522,0,3
2,5,0,140.823,121.074,0,3
2,5,0,30.2165,118.837,0,3
2,5,0,30.5403,110.099,0,3
3,2,0,52.8593,69.9768,0,3
2,5,0,29.2436,121.049,0,3
1,2,0,113.49,126.312,0,3
2,5,0,253.489,125.92,0,3
2,5,0,20.5641,121.232,0,3
3,2,0,73.9113,80.4416,0,3
1,2,0,74.8365,132.502,0,3
1,2,0,159.957,134.639,0,3
2,5,0,31.2999,123.94,0,3
2,5,0,19.7502,123.047,0,3
2,5,0,38.9025,121.684,0,3
2,5,0,65.665,121.737,0,3
1,2,0,157.788,131.334,0,3
2,5,0,37.7486,108.456,0,3
2,5,0,282.557,201.223,0,3
2,5,0,263.218,118.17,0,3
2,5,0,141.114,120.692,0,3
2,5,0,282.048,200.219,0,3
2,5,0,252.382,181.252,0,3
2,5,0,40.5249,121.034,0,3
1,2,0,155.161,131.169,0,3
3,2,0,259.531,264.554,0,3
1,2,0,105.207,152.827,0,3
1,2,0,73.9527,134.532,0,3
2,5,0,190.159,189.634,0,3
1,2,0,152.752,130.962,0,3
1,2,0,141.192,130.033,0,3
2,5,0,217.693,179.108,0,3
2,5,0,25.0626,120.442,0,3
2,5,0,272.845,203.764,0,3
2,5,0,306.79,279.515,0,3
2,5,0,160.243,160.158,0,3
2,5,0,267.268,186.64,0,3
2,5,0,236.196,225.298,0,3
2,5,0,21.5345,121.181,0,3
2,5,0,153.426,87.4459,0,3
2,5,0,227.097,127.34,0,3
2,5,0,241.105,121.349,0,3
2,5,0,239.916,161.355,0,3
2,5,0,30.3088,121.039,0,3
1,2,0,68.8559,168.363,0,3
2,5,0,217.74,160.518,0,3
2,5,0,88.1828,123.1,0,3
2,5,0,184.925,117.198,0,3
2,5,0,259.102,185.252,0,3
2,5,0,27.3187,121.602,0,3
2,5,0,254.025,172.645,0,3
2,5,0,216.38,159.655,0,3
3,2,0,73.0489,93.1676,0,3
2,5,0,261.791,117.425,0,3
2,5,0,152.19,88.5731,0,3
1,2,0,69.5227,126.91,0,3
2,5,0,202.171,119.974,0,3
2,5,0,198.707,195.563,0,3
3,2,0,255.093,263.271,0,3
3,2,0,204.944,207.563,0,3
2,5,0,36.8213,121.007,0,3
2,5,0,165.09,158.737,0,3
1,2,0,79.6169,132.653,0,3
2,5,0,320.992,229.506,0,3
1,2,0,104.698,205.734,0,3
2,5,0,157.25,120.605,0,3
2,5,0,27.4752,121.602,0,3
1,2,0,77.4914,133.455,0,3
2,5,0,241.351,121.397,0,3
2,5,0,108.469,133.122,0,3
2,5,0,237.11,117.725,0,3
2,5,0,225.651,131.769,0,3
2,5,0,77.0407,139.713,0,3
2,5,0,228.207,125.161,0,3
2,5,0,234.697,155.448,0,3
2,5,0,246.423,176.212,0,3
2,5,0,227.061,112.463,0,3
2,5,0,263.788,118.469,0,3
2,5,0,145.671,115.685,0,3
2,5,0,238.412,121.013,0,3
2,5,0,233.714,121.396,0,3
2,5,0,26.672,123.554,0,3
1,2,0,108.461,156.519,0,3
2,5,0,137.766,145.751,0,3
2,5,0,228.104,125.311,0,3
2,5,0,42.0507,121.049,0,3
2,5,0,239.315,121.095,0,3
2,5,0,214.943,158.853,0,3
2,5,0,201.15,108.574,0,3
1,2,0,126.497,229.208,0,3
2,5,0,194.249,184.448,0,3
2,5,0,150.835,111.766,0,3
2,5,0,24.171,127.412,0,3
2,5,0,155.938,109.37,0,3
2,5,0,267.862,191.421,0,3
2,5,0,237.079,121.081,0,3
2,5,0,280.282,199.602,0,3
2,5,0,230.349,122.96,0,3
2,5,0,258.231,176.726,0,3
2,5,0,142.369,119.145,0,3
2,5,0,219.442,210.373,0,3
2,5,0,133.806,127.976,0,3
2,5,0,256.769,114.826,0,3
1,2,0,114.277,216.873,0,3
3,2,0,181.3,173.496,0,3
2,5,0,261.741,196.774,0,3
1,2,0,124.858,227.697,0,3
2,5,0,26.8236,111.137,0,3
2,5,0,141.562,121.762,0,3
2,5,0,191.06,106.448,0,3
2,5,0,240.663,121.279,0,3
3,2,0,112.724,111.51,0,3
2,5,0,73.2735,122.867,0,3
2,5,0,304.347,221.346,0,3
2,5,0,161.786,120.478,0,3
1,2,0,91.421,190.612,0,3
2,5,0,18.2601,123.017,1,3
3,2,0,109.65,109.042,0,3
2,5,0,146.39,121.086,0,3
2,5,0,258.559,176.971,0,3
2,5,0,280.794,199.493,0,3
1,2,0,161.873,134.085,0,3
2,5,0,205.437,162.165,0,3
2,5,0,147.349,131.683,0,3
2,5,0,313.505,226.267,0,3
2,5,0,240.946,121.316,0,3
2,5,0,233.845,121.391,0,3
2,5,0,141.796,119.834,0,3
2,5,0,285.827,211.028,0,3
3,2,0,223.029,226.179,0,3
3,2,0,104.232,123.643,0,3
2,5,0,233.697,121.443,0,3
2,5,0,141.424,120.297,0,3
3,2,0,248.863,262.857,0,3
2,5,0,329.963,280.655,0,3
2,5,0,231.768,168.74,0,3
1,2,0,93.9163,127.62,0,3
1,2,0,81.688,178.412,0,3
2,5,0,268.721,166.38,0,3
1,2,0,143.871,130.238,0,3
1,2,0,87.5127,163.897,0,3
1,2,0,98.6581,156.41,0,3
2,5,0,128.362,116.491,0,3
2,5,0,39.9789,108.049,0,3
2,5,0,60.1358,133.068,0,3
2,5,0,147.885,113.802,0,3
2,5,0,314.083,226.566,0,3
3,2,0,90.2654,109.993,0,3
2,5,0,164.662,120.409,0,3
2,5,0,60.5668,121.367,0,3
2,5,0,277.06,197.474,0,3
1,2,0,69.1239,129.853,0,3
2,5,0,258.434,115.683,0,3
2,5,0,43.5977,121.765,0,3
2,5,0,294.029,260.638,0,3
2,5,0,143.609,155.824,0,3
2,5,0,317.218,228.127,0,3
2,5,0,225.671,111.84,0,3
2,5,0,187.142,159.167,0,3
2,5,0,243.696,163.191,0,3
2,5,0,229.168,218.132,0,3
2,5,0,208.43,120.867,0,3
2,5,0,26.0915,120.38,0,3
1,2,0,78.8908,125.653,0,3
2,5,0,240.051,169.456,0,3
2,5,0,56.3816,122.122,0,3
2,5,0,84.5303,129.747,0,3
2,5,0,238.334,121.017,0,3
2,5,0,139.146,129.874,0,3
3,2,0,200.751,203.537,0,3
2,5,0,78.8774,140.144,0,3
1,2,0,153.693,130.719,0,3
2,5,0,49.5763,129.867,0,3
3,2,0,236.163,231.386,0,3
1,2,0,68.0253,127.679,0,3
2,5,0,148.049,174.377,0,3
2,5,0,70.9162,122,0,3
3,2,0,259.243,264.552,0,3
2,5,0,202.36,137.695,0,3
2,5,0,165.612,161.806,0,3
2,5,0,225.85,133.901,0,3
1,2,0,131.735,127.933,0,3
2,5,0,281.176,199.232,0,3
2,5,0,142.288,119.24,0,3
2,5,0,31.2682,118.846,0,3
2,5,0,215.436,141.437,0,3
2,5,0,238.607,121.043,0,3
1,2,0,102.835,150.807,0,3
2,5,0,239.939,121.168,0,3
2,5,0,25.972,123.499,0,3
2,5,0,222.459,179.683,0,3
2,5,0,240.789,121.295,0,3
2,5,0,170.208,138.272,0,3
1,2,0,78.7114,133.123,0,3
2,5,0,229.493,123.67,0,3
2,5,0,238.334,121.009,0,3
2,5,0,156.918,132.829,0,3
1,2,0,73.4402,132.478,0,3
2,5,0,241.176,121.609,0,3
2,5,0,143.308,141.641,0,3
2,5,0,68.5383,121.825,0,3
2,5,0,239.061,121.079,0,3
2,5,0,210.746,198.134,0,3
2,5,0,23.0098,112.33,0,3
1,2,0,145.028,129.519,0,3
2,5,0,165.974,164.21,0,3
2,5,0,151.579,120.991,0,3
3,2,0,260.452,261.679,0,3
2,5,0,349.612,230.291,0,3
1,2,0,115.167,126.432,0,3
1,2,0,154.39,130.821,0,3
2,5,0,267.231,177.438,0,3
2,5,0,208.495,92.6091,0,3
2,5,0,241.705,232.152,0,3
1,2,0,149.384,130.106,0,3
2,5,0,239.795,121.15,0,3
2,5,0,237.537,105.264,0,3
3,2,0,53.2384,64.069,0,3
2,5,0,141.285,121.603,0,3
2,5,0,230.449,122.96,0,3
1,2,0,113.549,215.067,0,3
2,5,0,41.7748,121.015,0,3
2,5,0,177.318,120.18,0,3
2,5,0,208.263,169.134,0,3
2,5,0,159.46,121.526,0,3
3,2,0,68.746,76.3414,0,3
1,2,0,146.25,129.68,0,3
3,2,0,236.873,249.965,0,3
2,5,0,319.691,275.094,0,3
2,5,0,211.255,150.372,0,3
1,2,0,61.7616,158.3,0,3
2,5,0,263.761,188.196,0,3
3,2,0,248.416,254.005,0,3
3,2,0,99.6665,119.181,0,3
2,5,0,207.129,154.655,0,3
1,2,0,109.078,160.257,0,3
1,2,0,102.597,154.641,0,3
2,5,0,148.741,121.017,0,3
2,5,0,233.589,115.744,0,3
1,2,0,91.0354,190.228,0,3
1,2,0,157.902,131.41,0,3
2,5,0,240.614,121.271,0,3
2,5,0,229.525,113.635,0,3
2,5,0,232.165,121.979,0,3
1,2,0,153.7,131.043,0,3
3,2,0,38.4691,52.4083,0,3
2,5,0,63.1619,121.452,0,3
3,2,0,19.2972,37.3334,0,3
3,2,0,40.0982,53.6931,0,3
